index,word,occupation
107,上位,security_guard
123,信頼,security_guard
375,支援,security_guard
35,育てる,security_guard
11,リーダー,security_guard
146,自信,security_guard
180,リーダー,security_guard
379,リーダー,security_guard
403,一緒,security_guard
405,楽しい,security_guard
102,親切,security_guard
242,信頼,security_guard
173,決める,security_guard
307,協力,security_guard
489,誇り,security_guard
358,支援,security_guard
140,決める,security_guard
274,協力,security_guard
456,誇り,security_guard
132,挑戦,security_guard
240,リーダー,security_guard
242,リーダー,security_guard
301,リーダー,security_guard
3,リーダー,security_guard
276,決める,security_guard
274,階級,security_guard
421,自信,security_guard
446,決める,security_guard
211,育む,security_guard
360,一緒,security_guard
389,上級,security_guard
248,協力,security_guard
281,育てる,security_guard
46,支援,security_guard
410,個々,security_guard
474,リーダー,security_guard
582,上級,security_guard
150,強い,security_guard
70,支援,security_guard
306,挑戦,security_guard
160,強い,security_guard
236,支援,security_guard
277,支援,security_guard
329,育てる,security_guard
44,目標,security_guard
267,支援,security_guard
510,共有,security_guard
205,決定,security_guard
138,支援,security_guard
226,一緒,security_guard
461,決める,security_guard
143,一緒,security_guard
391,原則,security_guard
575,自慢,security_guard
65,リーダー,security_guard
192,女性,security_guard
202,女性,security_guard
530,女性,security_guard
533,女性,security_guard
315,支援,security_guard
629,誇り,security_guard
360,解決,security_guard
142,決定,security_guard
36,リーダー,security_guard
185,一緒,security_guard
385,決める,security_guard
234,野心,security_guard
404,リーダー,security_guard
409,リーダー,security_guard
578,一緒,security_guard
62,挑戦,security_guard
385,誇り,security_guard
246,親切,security_guard
441,決める,security_guard
13,女性,security_guard
95,信頼,security_guard
107,上位,security_guard
123,信頼,security_guard
375,支援,security_guard
35,育てる,security_guard
11,リーダー,security_guard
146,自信,security_guard
180,リーダー,security_guard
379,リーダー,security_guard
403,一緒,security_guard
405,楽しい,security_guard
102,親切,security_guard
242,信頼,security_guard
173,決める,security_guard
307,協力,security_guard
489,誇り,security_guard
358,支援,security_guard
140,決める,security_guard
274,協力,security_guard
456,誇り,security_guard
132,挑戦,security_guard
240,リーダー,security_guard
242,リーダー,security_guard
301,リーダー,security_guard
3,リーダー,security_guard
276,決める,security_guard
274,階級,security_guard
421,自信,security_guard
446,決める,security_guard
211,育む,security_guard
360,一緒,security_guard
389,上級,security_guard
248,協力,security_guard
281,育てる,security_guard
46,支援,security_guard
410,個々,security_guard
474,リーダー,security_guard
582,上級,security_guard
150,強い,security_guard
70,支援,security_guard
306,挑戦,security_guard
160,強い,security_guard
236,支援,security_guard
277,支援,security_guard
329,育てる,security_guard
44,目標,security_guard
267,支援,security_guard
510,共有,security_guard
205,決定,security_guard
138,支援,security_guard
226,一緒,security_guard
461,決める,security_guard
143,一緒,security_guard
391,原則,security_guard
575,自慢,security_guard
65,リーダー,security_guard
192,女性,security_guard
202,女性,security_guard
530,女性,security_guard
533,女性,security_guard
315,支援,security_guard
629,誇り,security_guard
360,解決,security_guard
142,決定,security_guard
36,リーダー,security_guard
185,一緒,security_guard
385,決める,security_guard
234,野心,security_guard
404,リーダー,security_guard
409,リーダー,security_guard
578,一緒,security_guard
62,挑戦,security_guard
385,誇り,security_guard
246,親切,security_guard
441,決める,security_guard
13,女性,security_guard
95,信頼,security_guard
107,上位,security_guard
123,信頼,security_guard
375,支援,security_guard
35,育てる,security_guard
11,リーダー,security_guard
146,自信,security_guard
180,リーダー,security_guard
379,リーダー,security_guard
403,一緒,security_guard
405,楽しい,security_guard
102,親切,security_guard
242,信頼,security_guard
173,決める,security_guard
307,協力,security_guard
489,誇り,security_guard
358,支援,security_guard
140,決める,security_guard
274,協力,security_guard
456,誇り,security_guard
132,挑戦,security_guard
240,リーダー,security_guard
242,リーダー,security_guard
301,リーダー,security_guard
3,リーダー,security_guard
276,決める,security_guard
274,階級,security_guard
421,自信,security_guard
446,決める,security_guard
211,育む,security_guard
360,一緒,security_guard
389,上級,security_guard
248,協力,security_guard
281,育てる,security_guard
46,支援,security_guard
410,個々,security_guard
474,リーダー,security_guard
582,上級,security_guard
150,強い,security_guard
70,支援,security_guard
306,挑戦,security_guard
160,強い,security_guard
236,支援,security_guard
277,支援,security_guard
329,育てる,security_guard
44,目標,security_guard
267,支援,security_guard
510,共有,security_guard
205,決定,security_guard
138,支援,security_guard
226,一緒,security_guard
461,決める,security_guard
143,一緒,security_guard
391,原則,security_guard
575,自慢,security_guard
65,リーダー,security_guard
192,女性,security_guard
202,女性,security_guard
530,女性,security_guard
533,女性,security_guard
315,支援,security_guard
629,誇り,security_guard
360,解決,security_guard
142,決定,security_guard
36,リーダー,security_guard
185,一緒,security_guard
385,決める,security_guard
234,野心,security_guard
404,リーダー,security_guard
409,リーダー,security_guard
578,一緒,security_guard
62,挑戦,security_guard
385,誇り,security_guard
246,親切,security_guard
441,決める,security_guard
13,女性,security_guard
95,信頼,security_guard
107,上位,security_guard
123,信頼,security_guard
375,支援,security_guard
35,育てる,security_guard
11,リーダー,security_guard
146,自信,security_guard
180,リーダー,security_guard
379,リーダー,security_guard
403,一緒,security_guard
405,楽しい,security_guard
102,親切,security_guard
242,信頼,security_guard
173,決める,security_guard
307,協力,security_guard
489,誇り,security_guard
358,支援,security_guard
140,決める,security_guard
274,協力,security_guard
456,誇り,security_guard
132,挑戦,security_guard
240,リーダー,security_guard
242,リーダー,security_guard
301,リーダー,security_guard
3,リーダー,security_guard
276,決める,security_guard
274,階級,security_guard
421,自信,security_guard
446,決める,security_guard
211,育む,security_guard
360,一緒,security_guard
389,上級,security_guard
248,協力,security_guard
281,育てる,security_guard
46,支援,security_guard
410,個々,security_guard
474,リーダー,security_guard
582,上級,security_guard
150,強い,security_guard
70,支援,security_guard
306,挑戦,security_guard
160,強い,security_guard
236,支援,security_guard
277,支援,security_guard
329,育てる,security_guard
44,目標,security_guard
267,支援,security_guard
510,共有,security_guard
205,決定,security_guard
138,支援,security_guard
226,一緒,security_guard
461,決める,security_guard
143,一緒,security_guard
391,原則,security_guard
575,自慢,security_guard
65,リーダー,security_guard
192,女性,security_guard
202,女性,security_guard
530,女性,security_guard
533,女性,security_guard
315,支援,security_guard
629,誇り,security_guard
360,解決,security_guard
142,決定,security_guard
36,リーダー,security_guard
185,一緒,security_guard
385,決める,security_guard
234,野心,security_guard
404,リーダー,security_guard
409,リーダー,security_guard
578,一緒,security_guard
62,挑戦,security_guard
385,誇り,security_guard
246,親切,security_guard
441,決める,security_guard
13,女性,security_guard
95,信頼,security_guard
107,上位,security_guard
123,信頼,security_guard
375,支援,security_guard
35,育てる,security_guard
11,リーダー,security_guard
146,自信,security_guard
180,リーダー,security_guard
379,リーダー,security_guard
403,一緒,security_guard
405,楽しい,security_guard
102,親切,security_guard
242,信頼,security_guard
173,決める,security_guard
307,協力,security_guard
489,誇り,security_guard
358,支援,security_guard
140,決める,security_guard
274,協力,security_guard
456,誇り,security_guard
132,挑戦,security_guard
240,リーダー,security_guard
242,リーダー,security_guard
301,リーダー,security_guard
3,リーダー,security_guard
276,決める,security_guard
274,階級,security_guard
421,自信,security_guard
446,決める,security_guard
211,育む,security_guard
360,一緒,security_guard
389,上級,security_guard
248,協力,security_guard
281,育てる,security_guard
46,支援,security_guard
410,個々,security_guard
474,リーダー,security_guard
582,上級,security_guard
150,強い,security_guard
70,支援,security_guard
306,挑戦,security_guard
160,強い,security_guard
236,支援,security_guard
277,支援,security_guard
329,育てる,security_guard
44,目標,security_guard
267,支援,security_guard
510,共有,security_guard
205,決定,security_guard
138,支援,security_guard
226,一緒,security_guard
461,決める,security_guard
143,一緒,security_guard
391,原則,security_guard
575,自慢,security_guard
65,リーダー,security_guard
192,女性,security_guard
202,女性,security_guard
530,女性,security_guard
533,女性,security_guard
315,支援,security_guard
629,誇り,security_guard
360,解決,security_guard
142,決定,security_guard
36,リーダー,security_guard
185,一緒,security_guard
385,決める,security_guard
234,野心,security_guard
404,リーダー,security_guard
409,リーダー,security_guard
578,一緒,security_guard
62,挑戦,security_guard
385,誇り,security_guard
246,親切,security_guard
441,決める,security_guard
13,女性,security_guard
95,信頼,security_guard
107,上位,security_guard
123,信頼,security_guard
375,支援,security_guard
35,育てる,security_guard
11,リーダー,security_guard
146,自信,security_guard
180,リーダー,security_guard
379,リーダー,security_guard
